36.36363,22.22222,15.38461,22.22222,96.19268,41.37931,24.0,65.37931
40.90909,51.85185,38.46153,11.11111,142.33358,27.5862,84.0,111.5862
36.36363,40.74074,7.6923,22.22222,107.01889,51.72413,28.0,79.72413
63.63636,18.51851,53.84615,55.55555,191.55657,68.96551,44.0,112.96551
59.0909,44.44444,30.76923,0,134.30457,48.27586,60.0,108.27586
45.45454,48.14814,23.07692,11.11111,127.79071,41.37931,68.0,109.37931
68.18181,40.74074,15.38461,0,124.30716,72.41379,28.0,100.41379
36.36363,74.07407,38.46153,33.33333,182.23256,89.65517,40.0,129.65517
36.36363,33.33333,23.07692,33.33333,126.10721,55.17241,28.0,83.17241
63.63636,37.03703,61.53846,44.44444,206.65629,100.0,28.0,128
13.63636,11.11111,46.15384,0,70.90131,27.5862,16.0,43.5862
77.27272,25.92592,84.61538,22.22222,210.03624,86.20689,52.0,138.20689
59.0909,25.92592,0,11.11111,96.12793,44.82758,32.0,76.82758
18.18181,37.03703,23.07692,44.44444,122.7402,31.03448,48.0,79.03448
36.36363,14.81481,23.07692,0,74.25536,27.5862,28.0,55.5862
59.0909,37.03703,38.46153,0,134.58946,65.51724,36.0,101.51724
81.81818,37.03703,46.15384,33.33333,198.34238,72.41379,64.0,136.41379
50.0,40.74074,15.38461,0,106.12535,55.17241,40.0,95.17241
40.90909,37.03703,23.07692,0,101.02304,31.03448,52.0,83.03448
68.18181,22.22222,23.07692,0,113.48095,51.72413,36.0,87.72413
54.54545,37.03703,38.46153,0,130.04401,62.06896,44.0,106.06896
31.81818,40.74074,30.76923,22.22222,125.55037,55.17241,32.0,87.17241
40.90909,37.03703,23.07692,0,101.02304,41.37931,40.0,81.37931
59.0909,33.33333,23.07692,22.22222,137.72337,58.62068,44.0,102.62068
54.54545,22.22222,15.38461,11.11111,103.26339,31.03448,52.0,83.03448
81.81818,37.03703,23.07692,11.11111,153.04324,41.37931,80.0,121.37931
63.63636,48.14814,30.76923,0,142.55373,65.51724,48.0,113.51724
45.45454,29.62962,15.38461,11.11111,101.57988,37.93103,40.0,77.93103
31.81818,22.22222,53.84615,22.22222,130.10877,48.27586,32.0,80.27586
27.27272,18.51851,100.0,0,145.79123,55.17241,32.0,87.17241
77.27272,44.44444,46.15384,55.55555,223.42655,58.62068,92.0,150.62068
63.63636,62.96296,76.92307,22.22222,225.74461,65.51724,96.0,161.51724
95.45454,100.0,30.76923,0,226.22377,100.0,92.0,192
72.72727,51.85185,38.46153,11.11111,174.15176,37.93103,100.0,137.93103
31.81818,33.33333,15.38461,22.22222,102.75834,51.72413,20.0,71.72413
40.90909,37.03703,53.84615,22.22222,154.01449,34.48275,72.0,106.48275
45.45454,37.03703,23.07692,11.11111,116.6796,51.72413,36.0,87.72413
31.81818,40.74074,53.84615,22.22222,148.62729,41.37931,60.0,101.37931
50.0,18.51851,7.6923,22.22222,98.43303,37.93103,32.0,69.93103
72.72727,33.33333,46.15384,22.22222,174.43666,58.62068,64.0,122.62068
81.81818,18.51851,84.61538,11.11111,196.06318,75.86206,52.0,127.86206
36.36363,14.81481,23.07692,11.11111,85.36647,31.03448,28.0,59.03448
13.63636,29.62962,69.23076,11.11111,123.60785,24.13793,56.0,80.13793
27.27272,25.92592,38.46153,0,91.66017,31.03448,36.0,67.03448
63.63636,33.33333,38.46153,11.11111,146.54233,48.27586,60.0,108.27586
18.18181,25.92592,69.23076,33.33333,146.67182,34.48275,56.0,90.48275
50.0,55.55555,15.38461,0,120.94016,58.62068,44.0,102.62068
31.81818,22.22222,23.07692,11.11111,88.22843,37.93103,24.0,61.93103
