6.0,26.66666,0,20.0,52.66666,9.0909,33.33333,42.42423
12.0,13.33333,0,20.0,45.33333,5.45454,66.66666,72.1212
2.0,40.0,16.66666,0,58.66666,7.27272,44.44444,51.71716
0,0,0,0,0,0,0,0
8.0,0,100.0,0,108,10.90909,44.44444,55.35353
0,0,0,0,0,0,0,0
4.0,26.66666,33.33333,0,63.99999,9.0909,33.33333,42.42423
0,33.33333,16.66666,0,49.99999,7.27272,22.22222,29.49494
0,0,0,0,0,0,0,0
2.0,33.33333,0,0,35.33333,10.90909,0,10.90909
6.0,33.33333,33.33333,0,72.66666,14.54545,22.22222,36.76767
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6.0,6.66666,33.33333,0,45.99999,7.27272,22.22222,29.49494
12.0,20.0,0,0,32,5.45454,66.66666,72.1212
10.0,40.0,0,0,50,12.72727,44.44444,57.17171
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4.0,20.0,0,0,24,7.27272,11.11111,18.38383
2.0,33.33333,16.66666,0,51.99999,10.90909,11.11111,22.0202
10.0,33.33333,0,0,43.33333,7.27272,66.66666,73.93938
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4.0,53.33333,0,0,57.33333,12.72727,33.33333,46.0606
0,0,0,0,0,0,0,0
8.0,13.33333,0,0,21.33333,9.0909,11.11111,20.20201
12.0,6.66666,0,0,18.66666,5.45454,44.44444,49.89898
0,0,0,0,0,0,0,0
4.0,6.66666,0,0,10.66666,1.81818,22.22222,24.0404
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2.0,20.0,0,0,22,7.27272,11.11111,18.38383
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,33.33333,16.66666,0,49.99999,3.63636,44.44444,48.0808
6.0,26.66666,0,0,32.66666,9.0909,22.22222,31.31312
8.0,6.66666,0,0,14.66666,3.63636,33.33333,36.96969
0,0,0,0,0,0,0,0
4.0,13.33333,0,0,17.33333,5.45454,11.11111,16.56565
0,0,0,0,0,0,0,0
2.0,13.33333,33.33333,0,48.66666,3.63636,33.33333,36.96969
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4.0,6.66666,33.33333,40.0,83.99999,10.90909,11.11111,22.0202
0,0,0,0,0,0,0,0
4.0,13.33333,0,20.0,37.33333,3.63636,33.33333,36.96969
0,0,0,0,0,0,0,0
10.0,33.33333,50.0,20.0,113.33333,18.18181,44.44444,62.62625
4.0,26.66666,0,20.0,50.66666,5.45454,44.44444,49.89898
0,0,0,0,0,0,0,0
4.0,40.0,33.33333,0,77.33333,10.90909,44.44444,55.35353
8.0,13.33333,0,40.0,61.33333,12.72727,11.11111,23.83838
0,0,0,0,0,0,0,0
4.0,33.33333,16.66666,20.0,73.99999,9.0909,44.44444,53.53534
12.0,20.0,50.0,0,82,18.18181,22.22222,40.40403
6.0,6.66666,16.66666,0,29.33332,1.81818,44.44444,46.26262
20.0,13.33333,0,40.0,73.33333,20.0,33.33333,53.33333
6.0,26.66666,16.66666,0,49.33332,7.27272,44.44444,51.71716
4.0,0,33.33333,40.0,77.33333,5.45454,33.33333,38.78787
8.0,0,0,0,8,5.45454,11.11111,16.56565
4.0,6.66666,0,0,10.66666,3.63636,11.11111,14.74747
12.0,20.0,50.0,0,82,7.27272,88.88888,96.1616
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
10.0,13.33333,16.66666,0,39.99999,7.27272,44.44444,51.71716
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4.0,20.0,16.66666,0,40.66666,3.63636,44.44444,48.0808
0,0,0,0,0,0,0,0
0,26.66666,0,40.0,66.66666,9.0909,11.11111,20.20201
0,0,0,0,0,0,0,0
12.0,40.0,50.0,0,102,18.18181,55.55555,73.73736
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
100.0,66.66666,16.66666,0,183.33332,100.0,88.88888,188.88888
2.0,46.66666,0,0,48.66666,9.0909,33.33333,42.42423
6.0,6.66666,33.33333,0,45.99999,5.45454,33.33333,38.78787
6.0,13.33333,16.66666,0,35.99999,10.90909,11.11111,22.0202
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4.0,13.33333,16.66666,0,33.99999,9.0909,0,9.0909
10.0,0,0,0,10,7.27272,11.11111,18.38383
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,6.66666,33.33333,20.0,59.99999,3.63636,22.22222,25.85858
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6.0,20.0,0,0,26,7.27272,22.22222,29.49494
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4.0,0,0,40.0,44,0,44.44444,44.44444
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
8.0,0,0,40.0,48,10.90909,0,10.90909
0,0,0,0,0,0,0,0
4.0,13.33333,16.66666,0,33.99999,5.45454,22.22222,27.67676
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4.0,20.0,16.66666,0,40.66666,10.90909,0,10.90909
2.0,33.33333,0,0,35.33333,10.90909,0,10.90909
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
8.0,26.66666,0,0,34.66666,10.90909,22.22222,33.13131
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12.0,6.66666,16.66666,0,35.33332,7.27272,44.44444,51.71716
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14.0,13.33333,33.33333,0,60.66666,12.72727,44.44444,57.17171
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
8.0,13.33333,0,0,21.33333,9.0909,11.11111,20.20201
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14.0,26.66666,0,20.0,60.66666,10.90909,66.66666,77.57575
14.0,26.66666,0,40.0,80.66666,20.0,22.22222,42.22222
18.0,26.66666,16.66666,20.0,81.33332,20.0,44.44444,64.44444
6.0,53.33333,16.66666,0,75.99999,16.36363,33.33333,49.69696
10.0,26.66666,16.66666,0,53.33332,5.45454,77.77777,83.23231
4.0,20.0,0,0,24,5.45454,22.22222,27.67676
0,0,0,0,0,0,0,0
10.0,26.66666,16.66666,0,53.33332,18.18181,0,18.18181
10.0,46.66666,0,20.0,76.66666,16.36363,44.44444,60.80807
6.0,13.33333,0,0,19.33333,7.27272,11.11111,18.38383
2.0,40.0,33.33333,0,75.33333,1.81818,88.88888,90.70706
0,20.0,16.66666,100.0,136.66666,12.72727,22.22222,34.94949
6.0,26.66666,0,0,32.66666,7.27272,33.33333,40.60605
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4.0,26.66666,16.66666,0,47.33332,10.90909,11.11111,22.0202
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2.0,20.0,16.66666,0,38.66666,1.81818,44.44444,46.26262
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4.0,6.66666,0,0,10.66666,3.63636,11.11111,14.74747
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2.0,20.0,0,0,22,1.81818,33.33333,35.15151
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2.0,13.33333,0,40.0,55.33333,7.27272,11.11111,18.38383
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2.0,20.0,16.66666,0,38.66666,0,55.55555,55.55555
6.0,20.0,0,0,26,9.0909,11.11111,20.20201
10.0,13.33333,16.66666,0,39.99999,14.54545,0,14.54545
10.0,20.0,0,0,30,10.90909,22.22222,33.13131
8.0,13.33333,0,0,21.33333,10.90909,0,10.90909
0,0,0,0,0,0,0,0
